Company_ID,Establishment_Year,Tech_Readiness_Level,Company_Structure,IT_Budget_USD,Small_Branch_Offices,International_Branches,Days_Since_Last_Contract,Mnt_Cloud_Infrastructure,Mnt_CRM_Software,Mnt_ERP_Systems,Mnt_Cybersecurity,Mnt_Collaboration_Tools,Mnt_AI_Data_Analytics,Num_Discounted_Contracts,Num_SelfService_Contracts,Num_Partner_Reseller_Contracts,Num_Direct_Sales_Contracts,Num_B2B_Portal_Visits_Month,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,SLA_Breach_Complaints,Response,Mnt_Total_Enterprise_Spend,AI_Spending_Ratio,Partnership_Years,Macro_Cluster,Macro_Cluster_Name,Final_Segment,Probability_To_Buy,Target_Campaign
2877,1974,2,0,46014.0,1,1,21,410,0,59,19,9,44,10,7,1,8,7,0,0,0,0,0,0,0,541,0.081180811808118,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8657534246575342,AcceptedCmp4
4785,1970,0,0,77622.0,0,2,3,520,7,154,19,0,14,2,6,3,11,3,0,0,0,0,0,0,0,714,0.0195804195804195,12,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8657534246575342,AcceptedCmp4
709,1952,3,4,51537.0,0,1,27,787,20,204,0,0,92,3,2,2,11,8,0,0,0,0,0,0,0,1103,0.0833333333333333,14,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8657534246575342,AcceptedCmp4
3233,1965,0,2,62745.0,0,1,89,562,21,464,28,10,32,3,7,8,11,5,0,0,0,0,0,0,0,1117,0.0286225402504472,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8657534246575342,AcceptedCmp4
1184,1968,0,4,69674.0,0,2,46,554,41,215,11,0,24,3,10,2,10,5,0,0,0,0,0,0,0,845,0.0283687943262411,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8657534246575342,AcceptedCmp4
5596,1956,1,0,58821.0,0,1,44,513,14,154,19,0,28,1,9,2,9,6,0,0,0,0,0,0,0,728,0.0384087791495198,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8657534246575342,AcceptedCmp4
6142,1943,2,2,65073.0,0,0,65,629,17,177,69,0,8,1,5,3,5,2,0,0,0,0,0,1,0,900,0.0088790233074361,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8657534246575342,AcceptedCmp4
9336,1969,0,3,62187.0,0,1,38,512,0,83,0,0,41,3,6,2,10,4,0,0,0,0,0,0,0,636,0.06436420722135,12,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8657534246575342,AcceptedCmp4
2928,1975,0,1,52614.0,0,1,63,789,0,142,12,9,38,2,2,4,8,8,0,0,0,0,0,0,0,990,0.0383451059535822,14,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8657534246575342,AcceptedCmp4
7683,1968,2,2,70777.0,0,1,80,554,35,113,0,7,78,3,5,3,12,3,0,0,0,0,0,0,0,787,0.098984771573604,12,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8657534246575342,AcceptedCmp4
8581,1971,2,2,49505.0,1,1,4,604,0,100,19,0,28,9,10,2,8,8,0,0,0,0,0,0,0,751,0.0372340425531914,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8657534246575342,AcceptedCmp4
10664,1949,2,3,51529.0,0,1,14,400,4,35,6,0,22,2,9,1,5,8,0,0,0,0,0,0,0,467,0.047008547008547,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8657534246575342,AcceptedCmp4
3916,1971,0,0,49269.0,1,0,92,639,8,166,11,8,58,3,7,3,12,7,0,0,0,0,0,0,0,890,0.0650953984287317,14,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8657534246575342,AcceptedCmp4
5512,1977,2,2,55842.0,0,1,19,451,0,39,0,4,24,1,7,1,8,5,0,0,0,0,0,0,0,518,0.0462427745664739,12,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8657534246575342,AcceptedCmp4
5562,1974,3,2,60093.0,0,1,92,502,12,109,16,6,90,2,7,2,10,6,0,0,0,0,0,0,0,735,0.1222826086956521,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8657534246575342,AcceptedCmp4
4945,1953,3,3,53653.0,0,0,29,815,10,239,28,10,108,2,10,4,12,6,0,0,0,0,0,0,0,1210,0.0891824938067712,14,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8657534246575342,AcceptedCmp4
9240,1971,0,1,60504.0,0,1,73,458,0,24,6,4,34,2,6,2,8,6,0,0,0,0,0,0,0,526,0.064516129032258,12,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8657534246575342,AcceptedCmp4
9780,1971,2,0,71499.0,0,1,12,465,25,132,136,0,37,2,8,3,13,4,0,0,0,0,0,0,0,795,0.0464824120603015,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8657534246575342,AcceptedCmp4
895,1948,0,2,61467.0,0,2,69,410,16,114,0,5,49,3,5,2,10,5,0,0,0,0,0,0,0,594,0.0823529411764705,14,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8657534246575342,AcceptedCmp4
55,1963,3,0,56253.0,0,1,83,509,0,65,7,11,5,4,7,2,9,6,0,0,0,0,0,0,0,597,0.0083612040133779,14,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8657534246575342,AcceptedCmp4
2920,1975,0,1,52614.0,0,1,63,789,0,142,12,9,38,2,2,4,8,8,0,0,0,0,0,0,0,990,0.0383451059535822,14,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8657534246575342,AcceptedCmp4
6991,1951,3,4,43185.0,0,1,88,537,6,42,16,6,30,2,9,3,6,8,0,0,0,0,0,0,0,637,0.0470219435736677,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8657534246575342,AcceptedCmp4
1272,1965,2,1,55250.0,0,1,49,664,58,83,32,0,66,4,7,5,10,5,0,0,0,0,0,0,0,903,0.0730088495575221,14,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8657534246575342,AcceptedCmp4
6722,1954,0,2,70421.0,0,1,98,479,28,136,75,14,35,3,10,3,7,6,0,0,0,0,0,0,0,767,0.0455729166666666,12,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8657534246575342,AcceptedCmp4
4599,1976,2,2,49681.0,0,2,66,411,0,26,0,0,21,6,7,1,7,7,0,0,0,0,0,0,0,458,0.0457516339869281,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8657534246575342,AcceptedCmp4
3900,1972,3,2,65685.0,0,1,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,0,769,0.074025974025974,12,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8657534246575342,AcceptedCmp4
1,1961,3,1,57091.0,0,0,0,464,5,64,7,0,37,1,7,3,7,5,0,0,0,0,1,0,1,577,0.0640138408304498,12,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8657534246575342,AcceptedCmp4
5935,1956,2,1,55284.0,0,1,60,547,7,140,0,7,63,3,7,5,8,5,0,0,0,0,0,0,0,764,0.0823529411764705,14,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8657534246575342,AcceptedCmp4
10505,1960,2,0,73113.0,0,0,86,741,19,154,50,9,28,1,3,4,7,2,0,0,0,0,0,0,0,1001,0.0279441117764471,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8657534246575342,AcceptedCmp4
760,1975,0,4,60554.0,1,0,8,588,7,76,110,15,15,2,8,4,9,6,0,0,0,0,0,0,0,811,0.0184729064039408,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8657534246575342,AcceptedCmp4
4128,1962,0,0,56067.0,0,1,51,517,12,54,16,6,120,2,7,4,7,5,0,0,0,0,0,0,0,725,0.1652892561983471,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8657534246575342,AcceptedCmp4
3635,1962,0,1,52597.0,0,1,69,492,0,37,7,0,42,3,6,3,8,5,0,0,0,0,0,0,0,578,0.0725388601036269,12,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8657534246575342,AcceptedCmp4
10766,1964,0,2,65526.0,0,1,22,397,19,69,12,0,9,1,4,4,8,2,0,0,0,0,0,0,0,506,0.0177514792899408,12,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8657534246575342,AcceptedCmp4
2875,1978,3,2,67023.0,0,0,93,444,44,382,11,8,17,1,3,7,13,2,0,0,0,0,0,1,0,906,0.0187431091510474,12,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8657534246575342,AcceptedCmp4
2320,1978,1,2,47025.0,0,1,98,508,11,59,23,5,29,5,11,1,6,9,0,0,0,0,0,0,0,635,0.0455974842767295,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8657534246575342,AcceptedCmp4
9855,1952,0,1,62000.0,0,1,25,899,0,101,0,0,20,1,6,6,13,4,0,0,0,1,0,0,0,1020,0.019588638589618,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8657534246575342,AcceptedCmp4
635,1966,2,2,57183.0,1,1,51,464,5,64,7,0,70,8,9,1,7,8,0,0,0,0,0,0,0,610,0.1145662847790507,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8657534246575342,AcceptedCmp4
5841,1966,3,0,60894.0,0,1,61,606,7,155,10,0,54,5,10,3,8,7,0,0,0,0,0,0,0,832,0.0648259303721488,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8657534246575342,AcceptedCmp4
4743,1969,0,2,56242.0,0,1,72,689,8,167,11,8,88,5,8,4,11,6,0,0,0,0,0,0,0,971,0.0905349794238683,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8657534246575342,AcceptedCmp4
4405,1956,2,2,63915.0,0,2,2,622,7,115,30,0,15,2,6,3,12,5,0,0,0,0,0,0,0,789,0.0189873417721519,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8657534246575342,AcceptedCmp4
9958,1972,3,2,65685.0,0,1,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,0,769,0.074025974025974,12,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8657534246575342,AcceptedCmp4
6613,1970,2,2,44511.0,1,0,39,513,7,133,46,14,14,6,8,4,8,8,0,0,0,0,0,0,0,727,0.0192307692307692,14,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8657534246575342,AcceptedCmp4
1927,1973,1,0,69401.0,0,1,41,399,27,159,58,8,39,4,4,4,5,2,0,0,0,0,0,0,0,690,0.0564399421128798,12,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8657534246575342,AcceptedCmp4
4690,1953,3,2,50725.0,0,1,45,443,10,75,0,10,48,4,8,1,8,8,0,0,0,0,0,0,0,586,0.0817717206132879,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8657534246575342,AcceptedCmp4
5529,1946,0,0,64014.0,2,1,56,406,0,30,0,0,8,7,8,2,5,7,0,0,0,1,0,0,0,444,0.0179775280898876,12,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8657534246575342,AcceptedCmp4
3594,1973,2,2,54108.0,1,1,74,539,6,91,8,6,97,13,8,2,9,8,0,0,0,0,0,0,0,747,0.1296791443850267,14,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8657534246575342,AcceptedCmp4
3643,1974,2,2,63206.0,0,0,65,750,8,125,11,8,26,1,4,3,6,2,0,0,1,0,0,0,0,928,0.0279870828848223,12,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8657534246575342,AcceptedCmp4
1490,1962,3,2,55759.0,0,1,84,675,0,85,10,7,77,5,10,3,8,8,0,0,0,0,0,0,0,854,0.0900584795321637,14,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8657534246575342,AcceptedCmp4
8920,1967,2,1,59235.0,1,0,4,448,40,469,80,0,91,3,11,2,12,7,0,0,0,0,0,0,0,1128,0.0806023029229406,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8657534246575342,AcceptedCmp4
5589,1964,3,4,51983.0,0,1,95,631,0,115,10,7,30,3,9,2,10,7,0,0,0,0,0,0,0,793,0.0377833753148614,14,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8657534246575342,AcceptedCmp4
879,1976,2,2,49681.0,0,2,66,411,0,26,0,0,21,6,7,1,7,7,0,0,0,0,0,0,0,458,0.0457516339869281,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8657534246575342,AcceptedCmp4
10478,1950,0,2,55517.0,1,1,53,483,0,108,0,6,36,5,11,1,6,9,0,0,0,0,0,0,1,633,0.056782334384858,14,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8657534246575342,AcceptedCmp4
9971,1964,0,2,65526.0,0,1,22,397,19,69,12,0,9,1,4,4,8,2,0,0,0,0,0,0,0,506,0.0177514792899408,12,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8657534246575342,AcceptedCmp4
3427,1955,0,2,59821.0,0,1,11,629,0,70,0,0,35,6,11,2,7,8,0,0,0,0,0,0,0,734,0.0476190476190476,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8657534246575342,AcceptedCmp4
7397,1951,3,1,49090.0,0,1,45,494,5,82,7,0,100,3,7,2,9,7,0,0,0,0,0,0,0,688,0.1451378809869375,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8657534246575342,AcceptedCmp4
1958,1973,0,0,55012.0,0,1,85,582,0,65,0,0,13,6,8,2,9,5,0,0,0,0,0,0,0,660,0.0196671709531013,12,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8657534246575342,AcceptedCmp4
9710,1969,0,4,58086.0,0,1,80,708,7,62,0,0,15,2,11,3,7,8,0,0,0,0,0,0,0,792,0.0189155107187894,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8657534246575342,AcceptedCmp4
1459,1966,0,2,69063.0,0,1,16,666,35,124,69,8,26,1,5,3,5,3,0,0,0,0,0,0,0,928,0.0279870828848223,14,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8657534246575342,AcceptedCmp4
6715,1948,0,1,60200.0,0,1,3,502,19,132,0,6,26,6,6,2,11,6,0,0,0,0,0,0,0,685,0.0379008746355685,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8657534246575342,AcceptedCmp4
6250,1949,0,3,54356.0,0,1,62,710,15,30,20,0,0,3,11,2,8,8,0,0,0,0,0,0,1,775,0.0,14,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8657534246575342,AcceptedCmp4
832,1966,0,0,65814.0,0,1,90,561,14,113,10,14,35,3,8,2,10,5,0,0,0,0,0,0,0,747,0.0467914438502673,12,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8657534246575342,AcceptedCmp4
9907,1969,2,0,66476.0,0,1,80,742,28,152,25,9,57,2,6,8,10,4,0,0,0,0,0,0,0,1013,0.0562130177514792,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8657534246575342,AcceptedCmp4
8659,1952,0,0,69805.0,0,1,50,750,71,174,13,10,20,2,6,8,11,2,0,0,0,0,0,0,0,1038,0.0192492781520692,12,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8657534246575342,AcceptedCmp4
9817,1970,2,1,44802.0,0,0,71,853,10,143,13,10,20,2,9,4,12,8,0,0,0,0,0,0,0,1049,0.019047619047619,14,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8657534246575342,AcceptedCmp4
4001,1946,0,0,64014.0,2,1,56,406,0,30,0,0,8,7,8,2,5,7,0,0,0,1,0,0,0,444,0.0179775280898876,12,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8657534246575342,AcceptedCmp4
10742,1983,0,2,86580.0,0,0,72,532,21,127,26,20,20,0,4,2,5,1,0,0,1,0,0,0,0,746,0.0267737617135207,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8,AcceptedCmp4
1351,1956,2,0,58656.0,0,1,25,962,12,194,16,24,12,4,7,8,13,6,0,0,1,0,0,0,0,1220,0.0098280098280098,14,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8,AcceptedCmp4
7872,1975,0,2,86836.0,0,0,7,179,21,273,0,21,63,1,6,10,6,5,1,0,1,1,0,0,1,557,0.1129032258064516,14,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8,AcceptedCmp4
771,1967,3,0,54178.0,0,1,79,135,9,39,4,0,7,1,2,2,5,2,0,0,0,0,0,0,0,194,0.0358974358974358,12,1,Mid-Market Enterprise,Mid-Market Enterprise,0.7966101694915254,AcceptedCmp4
9215,1980,0,2,43974.0,1,0,19,378,0,101,0,0,72,5,6,4,6,7,0,0,0,0,0,0,0,551,0.1304347826086956,14,1,Mid-Market Enterprise,Mid-Market Enterprise,0.7966101694915254,AcceptedCmp4
3050,1966,3,2,54198.0,1,1,13,185,0,28,3,2,17,6,3,1,6,4,0,0,0,0,0,0,0,235,0.0720338983050847,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.7966101694915254,AcceptedCmp4
4184,1950,0,0,52157.0,0,1,48,189,2,29,3,2,40,2,3,2,5,4,0,0,0,0,0,0,0,265,0.150375939849624,12,1,Mid-Market Enterprise,Mid-Market Enterprise,0.7966101694915254,AcceptedCmp4
2942,1964,3,1,45906.0,0,1,20,305,3,27,4,3,144,2,5,4,4,5,1,0,0,0,0,0,0,486,0.2956878850102669,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.7966101694915254,AcceptedCmp4
